Ticker,Asset Name,Transaction Date,Disclosure Date,Type,Amount Range,Insider Title,Min Amount,Max Amount,Midpoint Amount
COST,Costco Wholesale Corporation,2018-12-19,12/19/2018,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
BAC,Bank of America Corporation,2018-12-19,12/19/2018,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
AAPL,Apple Inc.,2018-12-19,12/19/2018,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
ALL,The Allstate Corporation,2018-12-19,12/19/2018,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
WY,Weyerhaeuser Company,2018-12-06,12/06/2018,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
WFC,Wells Fargo &amp; Company,2018-12-06,12/06/2018,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
VZ,Verizon Communications Inc.,2018-12-06,12/06/2018,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
USB,U.S. Bancorp,2018-12-06,12/06/2018,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
MSFT,Microsoft Corporation,2018-12-06,12/06/2018,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
JPM,JPMorgan Chase &amp; Co.,2018-12-06,12/06/2018,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
GS,"The Goldman Sachs Group, Inc.",2018-12-06,12/06/2018,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
XOM,Exxon Mobil Corporation,2018-12-06,12/06/2018,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
DIS,The Walt Disney Company,2018-12-06,12/06/2018,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
DVA,DaVita Inc.,2018-12-06,12/06/2018,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
COST,Costco Wholesale Corporation,2018-12-06,12/06/2018,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
AAPL,Apple Inc.,2018-12-06,12/06/2018,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
BRK-B,Berkshire Hathaway Inc.,2018-12-06,12/06/2018,PURCHASE,"$15,001 - $50,000",Senator,15001,50000,32500.5
GOOG,Alphabet Inc.,2018-12-06,12/06/2018,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
ABBV,AbbVie Inc.,2018-12-06,12/06/2018,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
WY,Weyerhaeuser Company,2018-12-19,12/19/2018,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
WFC,Wells Fargo &amp; Company,2018-12-19,12/19/2018,SALE (PARTIAL),"$1,001 - $15,000",Senator,1001,15000,8000.5
JPM,JPMorgan Chase &amp; Co.,2018-12-19,12/19/2018,SALE (PARTIAL),"$1,001 - $15,000",Senator,1001,15000,8000.5
GS,"The Goldman Sachs Group, Inc.",2018-12-19,12/19/2018,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
XOM,Exxon Mobil Corporation,2018-12-19,12/19/2018,SALE (PARTIAL),"$1,001 - $15,000",Senator,1001,15000,8000.5
GIS,"General Mills, Inc.",2018-12-19,12/19/2018,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
CVS,CVS Health Corporation,2018-12-19,12/19/2018,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
COST,Costco Wholesale Corporation,2018-12-19,12/19/2018,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
BAC,Bank of America Corporation,2018-12-19,12/19/2018,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
AAPL,Apple Inc.,2018-12-19,12/19/2018,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
PFE,Pfizer Inc.,2018-12-06,12/06/2018,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
WY,Weyerhaeuser Company,2018-12-06,12/06/2018,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
WFC,Wells Fargo &amp; Company,2018-12-06,12/06/2018,PURCHASE,"$15,001 - $50,000",Senator,15001,50000,32500.5
USB,U.S. Bancorp,2018-12-06,12/06/2018,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
MSFT,Microsoft Corporation,2018-12-06,12/06/2018,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
JPM,JPMorgan Chase &amp; Co.,2018-12-06,12/06/2018,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
GS,"The Goldman Sachs Group, Inc.",2018-12-06,12/06/2018,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
XOM,Exxon Mobil Corporation,2018-12-06,12/06/2018,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
DIS,The Walt Disney Company,2018-12-06,12/06/2018,PURCHASE,"$15,001 - $50,000",Senator,15001,50000,32500.5
DVA,DaVita Inc.,2018-12-06,12/06/2018,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
COST,Costco Wholesale Corporation,2018-12-06,12/06/2018,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
AAPL,Apple Inc.,2018-12-06,12/06/2018,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
GOOG,Alphabet Inc.,2018-12-06,12/06/2018,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
ABBV,AbbVie Inc.,2018-12-06,12/06/2018,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
C,Citigroup Inc.,2019-04-09,04/09/2019,SALE (PARTIAL),"$1,001 - $15,000",Senator,1001,15000,8000.5
WFC,Wells Fargo &amp; Company,2019-04-09,04/09/2019,SALE (FULL),"$15,001 - $50,000",Senator,15001,50000,32500.5
WFC,Wells Fargo &amp; Company,2019-04-01,04/01/2019,SALE (PARTIAL),"$15,001 - $50,000",Senator,15001,50000,32500.5
WTW,"Weight Watchers International, Inc.",2017-12-21,12/21/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
WTW,"Weight Watchers International, Inc.",2017-12-21,12/21/2017,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
WTW,"Weight Watchers International, Inc.",2019-01-19,01/19/2019,SALE (FULL),"$15,001 - $50,000",Senator,15001,50000,32500.5
WTW,"Weight Watchers International, Inc.",2018-11-07,11/07/2018,PURCHASE,"$15,001 - $50,000",Senator,15001,50000,32500.5
INTC,Intel Corporation,2019-04-18,04/18/2019,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
PGR,The Progressive Corporation,2019-04-18,04/18/2019,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
TEL,TE Connectivity Ltd.,2019-04-18,04/18/2019,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
MCD,McDonald's Corporation,2019-04-18,04/18/2019,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
VZ,Verizon Communications Inc.,2019-04-18,04/18/2019,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
T,AT&amp;T Inc.,2019-04-18,04/18/2019,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
INTC,Intel Corporation,2019-04-18,04/18/2019,PURCHASE,"$15,001 - $50,000",Senator,15001,50000,32500.5
GLW,Corning Incorporated,2019-04-30,04/30/2019,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
FDX,FedEx Corporation,2019-04-26,04/26/2019,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
FDX,FedEx Corporation,2019-04-26,04/26/2019,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
FDX,FedEx Corporation,2019-04-25,04/25/2019,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
FDX,FedEx Corporation,2019-04-25,04/25/2019,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
LYV,"Live Nation Entertainment, Inc.",2019-04-24,04/24/2019,SALE (PARTIAL),"$15,001 - $50,000",Senator,15001,50000,32500.5
WMB,"The Williams Companies, Inc.",2019-04-16,04/16/2019,SALE (PARTIAL),"$1,001 - $15,000",Senator,1001,15000,8000.5
LYV,"Live Nation Entertainment, Inc.",2019-04-16,04/16/2019,SALE (PARTIAL),"$1,001 - $15,000",Senator,1001,15000,8000.5
MRK,"Merck &amp; Co., Inc.",2019-04-10,04/10/2019,SALE (PARTIAL),"$15,001 - $50,000",Senator,15001,50000,32500.5
DIS,The Walt Disney Company,2019-04-10,04/10/2019,SALE (PARTIAL),"$1,001 - $15,000",Senator,1001,15000,8000.5
EMR,Emerson Electric Co.,2019-04-10,04/10/2019,SALE (PARTIAL),"$15,001 - $50,000",Senator,15001,50000,32500.5
FDX,FedEx Corporation,2019-04-09,04/09/2019,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
AAPL,Apple Inc.,2019-04-08,04/08/2019,SALE (PARTIAL),"$15,001 - $50,000",Senator,15001,50000,32500.5
FDX,FedEx Corporation,2019-04-08,04/08/2019,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
AAPL,Apple Inc.,2019-04-08,04/08/2019,SALE (PARTIAL),"$15,001 - $50,000",Senator,15001,50000,32500.5
LYV,"Live Nation Entertainment, Inc.",2019-04-08,04/08/2019,SALE (PARTIAL),"$1,001 - $15,000",Senator,1001,15000,8000.5
TEL,TE Connectivity Ltd.,2019-04-26,04/26/2019,SALE (FULL),"$50,001 - $100,000",Senator,50001,100000,75000.5
LH,Laboratory Corporation of America Holdings,2019-04-26,04/26/2019,SALE (FULL),"$50,001 - $100,000",Senator,50001,100000,75000.5
QCOM,QUALCOMM Incorporated,2019-04-17,04/17/2019,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
SWKS,"Skyworks Solutions, Inc.",2019-04-17,04/17/2019,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
KDP,Keurig Dr Pepper Inc.,2019-04-25,04/25/2019,PURCHASE,"$15,001 - $50,000",Senator,15001,50000,32500.5
ABT,Abbott Laboratories,2019-04-09,04/09/2019,SALE (FULL),"$250,001 - $500,000",Senator,250001,500000,375000.5
V,Visa Inc.,2019-03-11,03/11/2019,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
SRE,Sempra Energy,2019-03-11,03/11/2019,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
SLB,Schlumberger Limited,2019-03-11,03/11/2019,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
PM,Philip Morris International Inc.,2019-03-11,03/11/2019,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
AVGO,Broadcom Inc.,2019-03-11,03/11/2019,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
JPM,JPMorgan Chase &amp; Co.,2019-03-11,03/11/2019,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
MCO,Moody's Corporation,2019-03-11,03/11/2019,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
MDLZ,"Mondelez International, Inc.",2019-03-11,03/11/2019,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
MSFT,Microsoft Corporation,2019-03-11,03/11/2019,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
LVS,Las Vegas Sands Corp.,2019-03-11,03/11/2019,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
ICE,"Intercontinental Exchange, Inc.",2019-03-11,03/11/2019,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
INTC,Intel Corporation,2019-03-11,03/11/2019,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
HLT,Hilton Worldwide Holdings Inc.,2019-03-11,03/11/2019,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
GDDY,GoDaddy Inc.,2019-03-11,03/11/2019,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
GILD,"Gilead Sciences, Inc.",2019-03-11,03/11/2019,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
DE,Deere &amp; Company,2019-03-11,03/11/2019,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
DHR,Danaher Corporation,2019-03-11,03/11/2019,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
CCI,Crown Castle International Corp. (REIT),2019-03-11,03/11/2019,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
CVX,Chevron Corporation,2019-03-11,03/11/2019,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
CSX,CSX Corporation,2019-03-11,03/11/2019,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
CME,CME Group Inc.,2019-03-11,03/11/2019,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
AAPL,Apple Inc.,2019-03-11,03/11/2019,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
AMT,American Tower Corporation (REIT),2019-03-11,03/11/2019,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
AMZN,"Amazon.com, Inc.",2019-03-11,03/11/2019,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
GOOG,Alphabet Inc.,2019-03-11,03/11/2019,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
KO,The Coca-Cola Company,2019-03-04,03/04/2019,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
BA,The Boeing Company,2019-03-15,03/15/2019,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
BIIB,Biogen Inc.,2019-03-22,03/22/2019,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
BA,The Boeing Company,2019-03-15,03/15/2019,SALE (FULL),"$15,001 - $50,000",Senator,15001,50000,32500.5
TGT,Target Corporation,2019-03-22,03/22/2019,PURCHASE,"$50,001 - $100,000",Senator,50001,100000,75000.5
MET,"MetLife, Inc.",2019-03-22,03/22/2019,PURCHASE,"$50,001 - $100,000",Senator,50001,100000,75000.5
IVZ,Invesco Ltd.,2019-03-22,03/22/2019,PURCHASE,"$50,001 - $100,000",Senator,50001,100000,75000.5
KDP,Keurig Dr Pepper Inc.,2019-03-22,03/22/2019,PURCHASE,"$50,001 - $100,000",Senator,50001,100000,75000.5
CCI,Crown Castle International Corp. (REIT),2019-03-22,03/22/2019,PURCHASE,"$50,001 - $100,000",Senator,50001,100000,75000.5
DIS,21st Century Fox Class B (Exchanged) <br> The Walt Disney Company (Received),2019-03-20,03/20/2019,EXCHANGE,"$15,001 - $50,000",Senator,15001,50000,32500.5
DIS,21st Century Fox Class A (Exchanged) <br> The Walt Disney Company (Received),2019-03-20,03/20/2019,EXCHANGE,"$15,001 - $50,000",Senator,15001,50000,32500.5
FDX,FedEx Corporation,2019-04-05,04/05/2019,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
LYV,"Live Nation Entertainment, Inc.",2019-04-03,04/03/2019,SALE (PARTIAL),"$1,001 - $15,000",Senator,1001,15000,8000.5
MOS,The Mosaic Company,2019-04-03,04/03/2019,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
FDX,FedEx Corporation,2019-04-03,04/03/2019,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
FDX,FedEx Corporation,2019-04-02,04/02/2019,PURCHASE,"$15,001 - $50,000",Senator,15001,50000,32500.5
LYV,"Live Nation Entertainment, Inc.",2019-04-02,04/02/2019,SALE (PARTIAL),"$1,001 - $15,000",Senator,1001,15000,8000.5
FDX,FedEx Corporation,2019-03-29,03/29/2019,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
FDX,FedEx Corporation,2019-03-29,03/29/2019,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
MOS,The Mosaic Company,2019-03-28,03/28/2019,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
FDX,FedEx Corporation,2019-03-28,03/28/2019,PURCHASE,"$15,001 - $50,000",Senator,15001,50000,32500.5
FDX,FedEx Corporation,2019-03-28,03/28/2019,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
MOS,The Mosaic Company,2019-03-28,03/28/2019,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
KMI,"Kinder Morgan, Inc.",2019-03-28,03/28/2019,SALE (PARTIAL),"$1,001 - $15,000",Senator,1001,15000,8000.5
FDX,FedEx Corporation,2019-03-28,03/28/2019,PURCHASE,"$15,001 - $50,000",Senator,15001,50000,32500.5
BKNG,Booking Holdings Inc.,2019-03-26,03/26/2019,PURCHASE,"$15,001 - $50,000",Senator,15001,50000,32500.5
MSFT,Microsoft Corporation,2019-03-25,03/25/2019,SALE (PARTIAL),"$1,001 - $15,000",Senator,1001,15000,8000.5
CSCO,"Cisco Systems, Inc.",2019-03-25,03/25/2019,SALE (PARTIAL),"$1,001 - $15,000",Senator,1001,15000,8000.5
ORCL,Oracle Corporation,2019-03-25,03/25/2019,SALE (PARTIAL),"$1,001 - $15,000",Senator,1001,15000,8000.5
GOOG,Alphabet Inc.,2019-03-25,03/25/2019,PURCHASE,"$15,001 - $50,000",Senator,15001,50000,32500.5
IBM,International Business Machines Corporation,2019-03-21,03/21/2019,SALE (FULL),"$15,001 - $50,000",Senator,15001,50000,32500.5
TRGP,Targa Resources Corp.,2019-03-18,03/18/2019,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
DHR,Danaher Corporation,2019-03-01,03/01/2019,SALE (FULL),"$15,001 - $50,000",Senator,15001,50000,32500.5
NFLX,"Netflix, Inc.",2019-02-27,02/27/2019,SALE (PARTIAL),"$1,001 - $15,000",Senator,1001,15000,8000.5
T,AT&amp;T Inc.,2019-02-27,02/27/2019,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
PEP,"PepsiCo, Inc.",2019-02-27,02/27/2019,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
PG,The Procter &amp; Gamble Company,2019-02-27,02/27/2019,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
HAS,"Hasbro, Inc.",2019-02-12,02/12/2019,SALE (PARTIAL),"$15,001 - $50,000",Senator,15001,50000,32500.5
TMO,Thermo Fisher Scientific Inc.,2019-02-28,02/28/2019,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
SYK,Stryker Corporation,2019-02-28,02/28/2019,SALE (FULL),"$15,001 - $50,000",Senator,15001,50000,32500.5
SLB,Schlumberger Limited,2019-02-28,02/28/2019,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
QCOM,QUALCOMM Incorporated,2019-02-28,02/28/2019,SALE (FULL),"$15,001 - $50,000",Senator,15001,50000,32500.5
PEP,"PepsiCo, Inc.",2019-02-28,02/28/2019,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
MSFT,Microsoft Corporation,2019-02-28,02/28/2019,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
ISRG,"Intuitive Surgical, Inc.",2019-02-28,02/28/2019,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
INTC,Intel Corporation,2019-02-28,02/28/2019,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
IQV,IQVIA Holdings Inc.,2019-02-28,02/28/2019,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
FDX,FedEx Corporation,2019-02-28,02/28/2019,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
DHR,Danaher Corporation,2019-02-28,02/28/2019,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
COST,Costco Wholesale Corporation,2019-02-28,02/28/2019,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
CVS,CVS Health Corporation,2019-02-28,02/28/2019,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
AAPL,Apple Inc.,2019-02-28,02/28/2019,SALE (FULL),"$15,001 - $50,000",Senator,15001,50000,32500.5
ADI,"Analog Devices, Inc.",2019-02-28,02/28/2019,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
TMO,Thermo Fisher Scientific Inc.,2019-02-28,02/28/2019,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
SYK,Stryker Corporation,2019-02-28,02/28/2019,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
IQV,IQVIA Holdings Inc.,2019-02-28,02/28/2019,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
FDX,FedEx Corporation,2019-02-28,02/28/2019,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
AAPL,Apple Inc.,2019-02-28,02/28/2019,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
ADI,"Analog Devices, Inc.",2019-02-28,02/28/2019,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
CHTR,"Charter Communications, Inc.",2019-02-19,02/19/2019,SALE (FULL),"$1,000,001 - $5,000,000",Senator,1000001,5000000,3000000.5
LYB,LyondellBasell Industries N.V.,2019-02-27,02/27/2019,PURCHASE,"$50,001 - $100,000",Senator,50001,100000,75000.5
WFC,Wells Fargo &amp; Company,2019-03-05,03/05/2019,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
TRGP,Targa Resources Corp.,2019-02-27,02/27/2019,SALE (PARTIAL),"$1,001 - $15,000",Senator,1001,15000,8000.5
PEP,"PepsiCo, Inc.",2019-02-25,02/25/2019,SALE (PARTIAL),"$15,001 - $50,000",Senator,15001,50000,32500.5
STT,State Street Corporation,2019-02-25,02/25/2019,SALE (PARTIAL),"$1,001 - $15,000",Senator,1001,15000,8000.5
PG,The Procter &amp; Gamble Company,2019-02-25,02/25/2019,SALE (PARTIAL),"$15,001 - $50,000",Senator,15001,50000,32500.5
FOX,"Twenty-First Century Fox, Inc.",2019-02-25,02/25/2019,SALE (PARTIAL),"$1,001 - $15,000",Senator,1001,15000,8000.5
KO,The Coca-Cola Company,2019-02-25,02/25/2019,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
CSCO,"Cisco Systems, Inc.",2019-02-25,02/25/2019,SALE (PARTIAL),"$15,001 - $50,000",Senator,15001,50000,32500.5
SYY,Sysco Corporation,2019-02-25,02/25/2019,SALE (PARTIAL),"$1,001 - $15,000",Senator,1001,15000,8000.5
FOXA,"Twenty-First Century Fox, Inc.",2019-02-25,02/25/2019,SALE (PARTIAL),"$1,001 - $15,000",Senator,1001,15000,8000.5
ORCL,Oracle Corporation,2019-02-25,02/25/2019,SALE (PARTIAL),"$1,001 - $15,000",Senator,1001,15000,8000.5
MSFT,Microsoft Corporation,2019-02-25,02/25/2019,SALE (PARTIAL),"$15,001 - $50,000",Senator,15001,50000,32500.5
COP,ConocoPhillips,2019-02-25,02/25/2019,SALE (PARTIAL),"$1,001 - $15,000",Senator,1001,15000,8000.5
MU,"Micron Technology, Inc.",2019-02-25,02/25/2019,SALE (PARTIAL),"$1,001 - $15,000",Senator,1001,15000,8000.5
CLX,The Clorox Company,2019-02-25,02/25/2019,SALE (PARTIAL),"$1,001 - $15,000",Senator,1001,15000,8000.5
BRK-B,Berkshire Hathaway Inc.,2019-02-25,02/25/2019,SALE (PARTIAL),"$1,001 - $15,000",Senator,1001,15000,8000.5
WFC,Wells Fargo &amp; Company,2019-02-25,02/25/2019,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
TRGP,Targa Resources Corp.,2019-02-19,02/19/2019,SALE (PARTIAL),"$15,001 - $50,000",Senator,15001,50000,32500.5
GLW,Corning Incorporated,2019-02-19,02/19/2019,SALE (PARTIAL),"$1,001 - $15,000",Senator,1001,15000,8000.5
MRK,"Merck &amp; Co., Inc.",2019-02-19,02/19/2019,SALE (PARTIAL),"$15,001 - $50,000",Senator,15001,50000,32500.5
MOS,The Mosaic Company,2019-02-19,02/19/2019,SALE (PARTIAL),"$15,001 - $50,000",Senator,15001,50000,32500.5
GM,General Motors Company,2019-02-19,02/19/2019,SALE (PARTIAL),"$15,001 - $50,000",Senator,15001,50000,32500.5
PG,The Procter &amp; Gamble Company,2019-02-12,02/12/2019,SALE (PARTIAL),"$15,001 - $50,000",Senator,15001,50000,32500.5
OKE,"ONEOK, Inc.",2019-02-07,02/07/2019,SALE (PARTIAL),"$1,001 - $15,000",Senator,1001,15000,8000.5
T,AT&amp;T Inc.,2019-02-06,02/06/2019,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
T,AT&amp;T Inc.,2019-02-05,02/05/2019,PURCHASE,"$15,001 - $50,000",Senator,15001,50000,32500.5
T,AT&amp;T Inc.,2019-02-05,02/05/2019,PURCHASE,"$1,001 - $15,000",Senator,1001,15000,8000.5
T,AT&amp;T Inc.,2019-02-01,02/01/2019,PURCHASE,"$15,001 - $50,000",Senator,15001,50000,32500.5
VRTX,Vertex Pharmaceuticals Incorporated,2019-02-04,02/04/2019,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
SYK,Stryker Corporation,2019-02-04,02/04/2019,SALE (PARTIAL),"$1,001 - $15,000",Senator,1001,15000,8000.5
QCOM,QUALCOMM Incorporated,2019-02-04,02/04/2019,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
ISRG,"Intuitive Surgical, Inc.",2019-02-04,02/04/2019,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
INTC,Intel Corporation,2019-02-04,02/04/2019,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
ITW,Illinois Tool Works Inc.,2019-02-04,02/04/2019,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
IQV,IQVIA Holdings Inc.,2019-02-04,02/04/2019,SALE (PARTIAL),"$1,001 - $15,000",Senator,1001,15000,8000.5
HON,Honeywell International Inc.,2019-02-04,02/04/2019,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
FDX,FedEx Corporation,2019-02-04,02/04/2019,SALE (PARTIAL),"$1,001 - $15,000",Senator,1001,15000,8000.5
DHR,Danaher Corporation,2019-02-04,02/04/2019,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
COST,Costco Wholesale Corporation,2019-02-04,02/04/2019,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
CSCO,"Cisco Systems, Inc.",2019-02-04,02/04/2019,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
CVS,CVS Health Corporation,2019-02-04,02/04/2019,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
AAPL,Apple Inc.,2019-02-04,02/04/2019,SALE (PARTIAL),"$1,001 - $15,000",Senator,1001,15000,8000.5
AMGN,Amgen Inc.,2019-02-04,02/04/2019,SALE (FULL),"$1,001 - $15,000",Senator,1001,15000,8000.5
CVS,CVS Health Corporation,2018-12-20,12/20/2018,SALE (PARTIAL),"$1,001 - $15,000",Senator,1001,15000,8000.5
